ts,id,T,P
60.425,BARO0,47.82,93153
60.435,BARO0,47.82,93165
60.445,BARO0,47.81,93174
60.455,BARO0,47.81,93150
60.465,BARO0,47.81,93159
60.475,BARO0,47.82,93174
60.485,BARO0,47.82,93167
60.495,BARO0,47.82,93165
60.505,BARO0,47.81,93151
60.515,BARO0,47.81,93158
60.525,BARO0,47.8,93180
60.535,BARO0,47.8,93176
60.545,BARO0,47.81,93175
60.555,BARO0,47.81,93147
60.565,BARO0,47.82,93207
60.575,BARO0,47.81,93171
60.585,BARO0,47.8,93176
60.595,BARO0,47.81,93186
60.605,BARO0,47.8,93178
60.615,BARO0,47.79,93208
60.625,BARO0,47.8,93215
60.635,BARO0,47.8,93198
60.645,BARO0,47.81,93177
60.655,BARO0,47.8,93189
60.665,BARO0,47.83,93209
60.675,BARO0,47.81,93198
60.685,BARO0,47.8,93176
60.695,BARO0,47.8,93227
60.705,BARO0,47.78,93187
60.715,BARO0,47.81,93217
60.725,BARO0,47.81,93217
60.735,BARO0,47.81,93207
60.745,BARO0,47.79,93201
60.755,BARO0,47.81,93206
60.765,BARO0,47.79,93230
60.775,BARO0,47.82,93233
60.785,BARO0,47.8,93218
60.795,BARO0,47.8,93228
60.805,BARO0,47.8,93217
60.815,BARO0,47.79,93234
60.825,BARO0,47.79,93254
60.835,BARO0,47.79,93238
60.845,BARO0,47.8,93207
60.855,BARO0,47.77,93227
60.865,BARO0,47.8,93233
60.875,BARO0,47.82,93244
60.885,BARO0,47.81,93249
60.895,BARO0,47.79,93221
60.905,BARO0,47.79,93249
60.915,BARO0,47.76,93218
60.925,BARO0,47.8,93248
60.935,BARO0,47.81,93288
60.945,BARO0,47.81,93263
60.955,BARO0,47.79,93216
60.965,BARO0,47.79,93249
60.975,BARO0,47.81,93281
60.985,BARO0,47.8,93237
60.995,BARO0,47.78,93266
61.005,BARO0,47.8,93236
61.015,BARO0,47.78,93260
61.025,BARO0,47.79,93218
61.035,BARO0,47.81,93250
61.045,BARO0,47.79,93255
61.055,BARO0,47.79,93271
61.065,BARO0,47.77,93244
61.075,BARO0,47.8,93266
61.085,BARO0,47.8,93257
61.095,BARO0,47.8,93276
61.105,BARO0,47.79,93267
61.115,BARO0,47.78,93289
61.125,BARO0,47.76,93272
61.135,BARO0,47.81,93259
61.145,BARO0,47.78,93283
61.155,BARO0,47.82,93306
61.165,BARO0,47.8,93280
61.175,BARO0,47.79,93308
61.185,BARO0,47.81,93283
61.195,BARO0,47.81,93296
61.205,BARO0,47.81,93316
61.215,BARO0,47.8,93327
61.225,BARO0,47.8,93300
61.235,BARO0,47.79,93317
61.245,BARO0,47.8,93296
61.255,BARO0,47.79,93325
61.265,BARO0,47.8,93319
61.275,BARO0,47.8,93291
61.285,BARO0,47.78,93319
61.295,BARO0,47.81,93316
61.305,BARO0,47.8,93331
61.315,BARO0,47.79,93318
61.325,BARO0,47.8,93305
61.335,BARO0,47.78,93322
61.345,BARO0,47.8,93331
61.355,BARO0,47.8,93313
61.365,BARO0,47.79,93320
61.375,BARO0,47.79,93326
61.385,BARO0,47.8,93336
61.395,BARO0,47.8,93319
61.405,BARO0,47.79,93337
61.415,BARO0,47.79,93330
61.425,BARO0,47.8,93339
61.435,BARO0,47.82,93322
61.445,BARO0,47.81,93364
61.455,BARO0,47.8,93328
61.465,BARO0,47.8,93360
61.475,BARO0,47.79,93360
61.485,BARO0,47.8,93347
61.495,BARO0,47.8,93341
61.505,BARO0,47.81,93336
61.515,BARO0,47.8,93372
61.525,BARO0,47.82,93368
61.535,BARO0,47.81,93338
61.545,BARO0,47.83,93372
61.555,BARO0,47.82,93360
61.565,BARO0,47.8,93341
61.575,BARO0,47.81,93366
61.585,BARO0,47.8,93352
61.595,BARO0,47.8,93349
61.605,BARO0,47.79,93363
61.615,BARO0,47.8,93375
61.625,BARO0,47.8,93331
61.635,BARO0,47.81,93384
61.645,BARO0,47.81,93362
61.655,BARO0,47.82,93355
61.665,BARO0,47.79,93373
61.675,BARO0,47.81,93348
61.685,BARO0,47.79,93371
61.695,BARO0,47.8,93403
61.705,BARO0,47.79,93393
61.715,BARO0,47.82,93391
61.725,BARO0,47.79,93394
61.735,BARO0,47.81,93402
61.745,BARO0,47.81,93389
61.755,BARO0,47.81,93380
61.765,BARO0,47.8,93402
61.775,BARO0,47.82,93400
61.785,BARO0,47.81,93377
61.795,BARO0,47.8,93395
61.805,BARO0,47.79,93384
61.815,BARO0,47.79,93388
61.825,BARO0,47.79,93394
61.835,BARO0,47.81,93422
61.845,BARO0,47.83,93381
61.855,BARO0,47.78,93399
61.865,BARO0,47.81,93369
61.875,BARO0,47.81,93407
61.885,BARO0,47.8,93418
61.895,BARO0,47.8,93415
61.905,BARO0,47.8,93385
61.915,BARO0,47.8,93449
61.925,BARO0,47.81,93424
61.935,BARO0,47.79,93408
61.945,BARO0,47.81,93419
61.955,BARO0,47.79,93426
61.965,BARO0,47.82,93431
61.975,BARO0,47.8,93426
61.985,BARO0,47.81,93434
61.995,BARO0,47.81,93450
62.005,BARO0,47.8,93428
62.015,BARO0,47.79,93440
62.025,BARO0,47.8,93424
62.035,BARO0,47.81,93422
62.045,BARO0,47.81,93439
62.055,BARO0,47.79,93469
62.065,BARO0,47.8,93435
62.075,BARO0,47.8,93431
62.085,BARO0,47.8,93428
62.095,BARO0,47.81,93443
62.105,BARO0,47.8,93454
62.115,BARO0,47.79,93463
62.125,BARO0,47.8,93455
62.135,BARO0,47.82,93416
62.145,BARO0,47.79,93458
62.155,BARO0,47.81,93455
62.165,BARO0,47.8,93459
62.175,BARO0,47.82,93443
62.185,BARO0,47.81,93449
62.195,BARO0,47.82,93455
62.205,BARO0,47.81,93445
62.215,BARO0,47.81,93450
62.225,BARO0,47.81,93463
62.235,BARO0,47.81,93469
62.245,BARO0,47.78,93461
62.255,BARO0,47.81,93460
62.265,BARO0,47.81,93467
62.275,BARO0,47.82,93450
62.285,BARO0,47.79,93480
62.295,BARO0,47.81,93458
62.305,BARO0,47.82,93481
62.315,BARO0,47.81,93491
62.325,BARO0,47.79,93463
62.335,BARO0,47.82,93499
62.345,BARO0,47.8,93471
62.355,BARO0,47.8,93462
62.365,BARO0,47.82,93496
62.375,BARO0,47.8,93463
62.385,BARO0,47.81,93490
62.395,BARO0,47.81,93481
62.405,BARO0,47.81,93467
62.415,BARO0,47.82,93463
62.425,BARO0,47.81,93475
62.435,BARO0,47.79,93505
62.445,BARO0,47.82,93484
62.455,BARO0,47.81,93497
62.465,BARO0,47.83,93500
62.475,BARO0,47.82,93499
62.485,BARO0,47.8,93492
62.495,BARO0,47.81,93506
62.505,BARO0,47.82,93494
62.515,BARO0,47.79,93510
62.525,BARO0,47.83,93478
62.535,BARO0,47.81,93471
62.545,BARO0,47.82,93484
62.555,BARO0,47.83,93496
62.565,BARO0,47.81,93507
62.575,BARO0,47.81,93502
62.585,BARO0,47.81,93536
62.595,BARO0,47.81,93499
62.605,BARO0,47.81,93501
62.615,BARO0,47.82,93504
62.625,BARO0,47.83,93496
62.635,BARO0,47.82,93517
62.645,BARO0,47.82,93509
62.655,BARO0,47.83,93487
62.665,BARO0,47.8,93489
62.675,BARO0,47.81,93497
62.685,BARO0,47.81,93526
62.695,BARO0,47.81,93545
62.705,BARO0,47.82,93541
62.715,BARO0,47.82,93507
62.725,BARO0,47.8,93530
62.735,BARO0,47.84,93520
62.745,BARO0,47.83,93537
62.755,BARO0,47.82,93557
62.765,BARO0,47.82,93529
62.775,BARO0,47.83,93550
62.785,BARO0,47.81,93548
62.795,BARO0,47.8,93545
62.805,BARO0,47.81,93512
62.815,BARO0,47.83,93543
62.825,BARO0,47.81,93511
62.835,BARO0,47.82,93538
62.845,BARO0,47.82,93538
62.855,BARO0,47.82,93542
62.865,BARO0,47.81,93550
62.875,BARO0,47.84,93535
62.885,BARO0,47.83,93561
62.895,BARO0,47.82,93528
62.905,BARO0,47.84,93570
62.915,BARO0,47.82,93534
62.925,BARO0,47.82,93556
62.935,BARO0,47.8,93520
62.945,BARO0,47.83,93558
62.955,BARO0,47.84,93541
62.965,BARO0,47.82,93594
62.975,BARO0,47.84,93554
62.985,BARO0,47.82,93577
62.995,BARO0,47.82,93573
63.005,BARO0,47.82,93568
63.015,BARO0,47.81,93557
63.025,BARO0,47.82,93557
63.035,BARO0,47.83,93560
63.045,BARO0,47.82,93553
63.055,BARO0,47.83,93559
63.065,BARO0,47.81,93543
63.075,BARO0,47.8,93546
63.085,BARO0,47.82,93580
63.095,BARO0,47.82,93561
63.105,BARO0,47.83,93560
63.115,BARO0,47.83,93582
63.125,BARO0,47.82,93565
63.135,BARO0,47.84,93559
63.145,BARO0,47.83,93569
63.155,BARO0,47.82,93560
63.165,BARO0,47.85,93558
63.175,BARO0,47.85,93565
63.185,BARO0,47.82,93574
63.195,BARO0,47.83,93567
63.205,BARO0,47.84,93599
63.215,BARO0,47.83,93588
63.225,BARO0,47.82,93581
63.235,BARO0,47.86,93588
63.245,BARO0,47.83,93587
63.255,BARO0,47.86,93582
63.265,BARO0,47.84,93586
63.275,BARO0,47.83,93580
63.285,BARO0,47.82,93603
63.295,BARO0,47.83,93575
63.305,BARO0,47.83,93593
63.315,BARO0,47.83,93580
63.325,BARO0,47.82,93589
63.335,BARO0,47.83,93592
63.345,BARO0,47.82,93609
63.355,BARO0,47.84,93626
63.365,BARO0,47.83,93601
63.375,BARO0,47.85,93594
63.385,BARO0,47.83,93624
63.395,BARO0,47.83,93600
63.405,BARO0,47.83,93625
63.415,BARO0,47.84,93624
63.425,BARO0,47.83,93621
63.435,BARO0,47.83,93594
63.445,BARO0,47.84,93605
63.455,BARO0,47.85,93600
63.465,BARO0,47.83,93623
63.475,BARO0,47.81,93605
63.485,BARO0,47.83,93584
63.495,BARO0,47.82,93611
63.505,BARO0,47.83,93627
63.515,BARO0,47.85,93632
63.525,BARO0,47.83,93583
63.535,BARO0,47.82,93630
63.545,BARO0,47.84,93623
63.555,BARO0,47.84,93602
63.565,BARO0,47.85,93612
63.575,BARO0,47.85,93612
63.585,BARO0,47.83,93615
63.595,BARO0,47.83,93636
63.605,BARO0,47.83,93639
63.615,BARO0,47.82,93614
63.625,BARO0,47.84,93619
63.635,BARO0,47.85,93618
63.645,BARO0,47.84,93632
63.655,BARO0,47.84,93623
63.665,BARO0,47.84,93620
63.675,BARO0,47.82,93619
63.685,BARO0,47.83,93643
63.695,BARO0,47.83,93649
63.705,BARO0,47.83,93649
63.715,BARO0,47.85,93652
63.725,BARO0,47.84,93633
63.735,BARO0,47.84,93659
63.745,BARO0,47.86,93629
63.755,BARO0,47.83,93620
63.765,BARO0,47.83,93653
63.775,BARO0,47.86,93664
63.785,BARO0,47.84,93634
63.795,BARO0,47.85,93653
63.805,BARO0,47.83,93633
63.815,BARO0,47.84,93635
63.825,BARO0,47.85,93673
63.835,BARO0,47.85,93662
63.845,BARO0,47.84,93645
63.855,BARO0,47.84,93658
63.865,BARO0,47.85,93664
63.875,BARO0,47.84,93653
63.885,BARO0,47.85,93653
63.895,BARO0,47.85,93665
63.905,BARO0,47.84,93664
63.915,BARO0,47.83,93676
63.925,BARO0,47.84,93651
63.935,BARO0,47.86,93663
63.945,BARO0,47.83,93656
63.955,BARO0,47.83,93652
63.965,BARO0,47.84,93671
63.975,BARO0,47.85,93689
63.985,BARO0,47.84,93664
63.995,BARO0,47.84,93691
64.005,BARO0,47.84,93675
64.015,BARO0,47.83,93688
64.025,BARO0,47.84,93679
64.035,BARO0,47.84,93677
64.045,BARO0,47.86,93677
64.055,BARO0,47.86,93668
64.065,BARO0,47.84,93649
64.075,BARO0,47.84,93691
64.085,BARO0,47.85,93679
64.095,BARO0,47.85,93673
64.105,BARO0,47.85,93672
64.115,BARO0,47.86,93707
64.125,BARO0,47.87,93666
64.135,BARO0,47.86,93692
64.145,BARO0,47.82,93695
64.155,BARO0,47.85,93686
64.165,BARO0,47.87,93696
64.175,BARO0,47.84,93677
64.185,BARO0,47.85,93669
64.195,BARO0,47.84,93687
64.205,BARO0,47.84,93699
64.215,BARO0,47.86,93701
64.225,BARO0,47.86,93706
64.235,BARO0,47.84,93697
64.245,BARO0,47.85,93700
64.255,BARO0,47.84,93688
64.265,BARO0,47.85,93697
64.275,BARO0,47.86,93696
64.285,BARO0,47.85,93722
64.295,BARO0,47.85,93729
64.305,BARO0,47.87,93706
64.315,BARO0,47.86,93709
64.325,BARO0,47.84,93706
64.335,BARO0,47.85,93708
64.345,BARO0,47.85,93712
64.355,BARO0,47.85,93709
64.365,BARO0,47.84,93720
64.375,BARO0,47.85,93739
64.385,BARO0,47.84,93701
64.395,BARO0,47.85,93703
64.405,BARO0,47.86,93735
64.415,BARO0,47.86,93714
64.425,BARO0,47.84,93699
64.435,BARO0,47.87,93729
64.445,BARO0,47.87,93741
64.455,BARO0,47.86,93737
64.465,BARO0,47.86,93739
64.475,BARO0,47.85,93727
64.485,BARO0,47.85,93714
64.495,BARO0,47.87,93719
64.505,BARO0,47.85,93732
64.515,BARO0,47.85,93719
64.525,BARO0,47.87,93714
64.535,BARO0,47.84,93696
64.545,BARO0,47.85,93718
64.555,BARO0,47.87,93751
64.565,BARO0,47.85,93742
64.575,BARO0,47.85,93723
64.585,BARO0,47.85,93728
64.595,BARO0,47.85,93736
64.605,BARO0,47.86,93713
64.615,BARO0,47.85,93754
64.625,BARO0,47.85,93748
64.635,BARO0,47.86,93720
64.645,BARO0,47.85,93736
64.655,BARO0,47.84,93745
64.665,BARO0,47.85,93742
64.675,BARO0,47.84,93735
64.685,BARO0,47.85,93752
64.695,BARO0,47.85,93751
64.705,BARO0,47.86,93755
64.715,BARO0,47.87,93739
64.725,BARO0,47.85,93744
64.735,BARO0,47.89,93738
64.745,BARO0,47.85,93738
64.755,BARO0,47.88,93757
64.765,BARO0,47.85,93736
64.775,BARO0,47.86,93739
64.785,BARO0,47.86,93758
64.795,BARO0,47.86,93760
64.805,BARO0,47.87,93762
64.815,BARO0,47.85,93786
64.825,BARO0,47.87,93775
64.835,BARO0,47.85,93742
64.845,BARO0,47.87,93776
64.855,BARO0,47.86,93776
64.865,BARO0,47.87,93809
64.875,BARO0,47.87,93786
64.885,BARO0,47.86,93784
64.895,BARO0,47.87,93789
64.905,BARO0,47.87,93816
64.915,BARO0,47.87,93752
64.925,BARO0,47.85,93754
64.935,BARO0,47.86,93775
64.945,BARO0,47.86,93774
64.955,BARO0,47.87,93768
64.965,BARO0,47.87,93772
64.975,BARO0,47.87,93771
64.985,BARO0,47.87,93789
64.995,BARO0,47.86,93770
65.005,BARO0,47.86,93764
65.015,BARO0,47.88,93795
65.025,BARO0,47.89,93805
65.035,BARO0,47.87,93771
65.045,BARO0,47.87,93802
65.055,BARO0,47.86,93793
65.065,BARO0,47.88,93811
65.075,BARO0,47.86,93785
65.085,BARO0,47.86,93804
65.095,BARO0,47.86,93757
65.105,BARO0,47.88,93804
65.115,BARO0,47.87,93810
65.125,BARO0,47.88,93793
65.135,BARO0,47.88,93798
65.145,BARO0,47.85,93815
65.155,BARO0,47.86,93803
65.165,BARO0,47.87,93808
65.175,BARO0,47.86,93794
65.185,BARO0,47.86,93782
65.195,BARO0,47.86,93810
65.205,BARO0,47.86,93821
65.215,BARO0,47.88,93790
65.225,BARO0,47.89,93837
65.235,BARO0,47.86,93771
65.245,BARO0,47.87,93790
65.255,BARO0,47.85,93804
65.265,BARO0,47.88,93801
65.275,BARO0,47.87,93821
65.285,BARO0,47.87,93816
65.295,BARO0,47.86,93785
65.305,BARO0,47.87,93811
65.315,BARO0,47.87,93794
65.325,BARO0,47.87,93826
65.335,BARO0,47.88,93799
65.345,BARO0,47.88,93818
65.355,BARO0,47.87,93825
65.365,BARO0,47.9,93829
65.375,BARO0,47.87,93807
65.385,BARO0,47.87,93806
65.395,BARO0,47.87,93848
65.405,BARO0,47.87,93800
65.415,BARO0,47.87,93819
65.425,BARO0,47.88,93830
65.435,BARO0,47.88,93798
65.445,BARO0,47.88,93836
65.455,BARO0,47.89,93844
65.465,BARO0,47.88,93853
65.475,BARO0,47.87,93822
65.485,BARO0,47.85,93850
65.495,BARO0,47.86,93830
65.505,BARO0,47.87,93822
65.515,BARO0,47.87,93848
65.525,BARO0,47.85,93827
65.535,BARO0,47.87,93810
65.545,BARO0,47.87,93851
65.555,BARO0,47.88,93831
65.565,BARO0,47.86,93868
65.575,BARO0,47.87,93825
65.585,BARO0,47.84,93828
65.595,BARO0,47.86,93851
65.605,BARO0,47.83,93827
65.615,BARO0,47.84,93818
65.625,BARO0,47.86,93830
65.635,BARO0,47.87,93830
65.645,BARO0,47.84,93847
65.655,BARO0,47.83,93851
65.665,BARO0,47.85,93857
65.675,BARO0,47.85,93848
65.685,BARO0,47.84,93859
65.695,BARO0,47.84,93836
65.705,BARO0,47.84,93865
65.715,BARO0,47.85,93855
65.725,BARO0,47.85,93859
65.735,BARO0,47.85,93848
65.745,BARO0,47.85,93855
65.755,BARO0,47.85,93844
65.765,BARO0,47.8,93852
65.775,BARO0,47.85,93838
65.785,BARO0,47.83,93864
65.795,BARO0,47.83,93840
65.805,BARO0,47.83,93870
65.815,BARO0,47.85,93864
65.825,BARO0,47.83,93876
65.835,BARO0,47.83,93848
65.845,BARO0,47.82,93844
65.855,BARO0,47.84,93871
65.865,BARO0,47.83,93850
65.875,BARO0,47.84,93888
65.885,BARO0,47.82,93867
65.895,BARO0,47.83,93887
65.905,BARO0,47.84,93896
65.915,BARO0,47.84,93901
65.925,BARO0,47.84,93879
65.935,BARO0,47.84,93864
65.945,BARO0,47.84,93869
65.955,BARO0,47.84,93886
65.965,BARO0,47.85,93896
65.975,BARO0,47.83,93863
65.985,BARO0,47.84,93861
65.995,BARO0,47.84,93899
66.005,BARO0,47.86,93901
66.015,BARO0,47.83,93875
66.025,BARO0,47.83,93873
66.035,BARO0,47.85,93912
66.045,BARO0,47.82,93888
66.055,BARO0,47.82,93880
66.065,BARO0,47.84,93901
66.075,BARO0,47.82,93888
66.085,BARO0,47.84,93904
66.095,BARO0,47.83,93908
66.105,BARO0,47.82,93883
66.115,BARO0,47.84,93899
66.125,BARO0,47.81,93908
66.135,BARO0,47.84,93888
66.145,BARO0,47.85,93903
66.155,BARO0,47.83,93892
66.165,BARO0,47.82,93891
66.175,BARO0,47.83,93913
66.185,BARO0,47.83,93917
66.195,BARO0,47.84,93903
66.205,BARO0,47.85,93922
66.215,BARO0,47.83,93934
66.225,BARO0,47.84,93905
66.235,BARO0,47.83,93924
66.245,BARO0,47.83,93937
66.255,BARO0,47.83,93921
66.265,BARO0,47.84,93920
66.275,BARO0,47.84,93924
66.285,BARO0,47.84,93930
66.295,BARO0,47.84,93951
66.305,BARO0,47.84,93920
66.315,BARO0,47.83,93945
66.325,BARO0,47.85,93930
66.335,BARO0,47.83,93958
66.345,BARO0,47.82,93951
66.355,BARO0,47.85,93941
66.365,BARO0,47.83,93922
66.375,BARO0,47.84,93951
66.385,BARO0,47.85,93939
66.395,BARO0,47.83,93936
66.405,BARO0,47.83,93934
66.415,BARO0,47.83,93975
66.425,BARO0,47.84,93963
66.435,BARO0,47.82,93939
66.445,BARO0,47.85,93946
66.455,BARO0,47.85,93938
66.465,BARO0,47.84,93962
66.475,BARO0,47.83,93968
66.485,BARO0,47.85,93978
66.495,BARO0,47.84,93971
66.505,BARO0,47.85,93951
66.515,BARO0,47.85,93984
66.525,BARO0,47.84,93995
66.535,BARO0,47.86,93991
66.545,BARO0,47.85,93972
66.555,BARO0,47.85,93962
66.565,BARO0,47.84,93980
66.575,BARO0,47.85,93991
66.585,BARO0,47.85,93974
66.595,BARO0,47.83,93989
66.605,BARO0,47.84,93991
66.615,BARO0,47.86,93980
66.625,BARO0,47.83,93974
66.635,BARO0,47.84,93989
66.645,BARO0,47.85,94013
66.655,BARO0,47.86,93983
66.665,BARO0,47.84,93981
